day,temp,rain,avg_rain,humidity,wind,day_of_week,month,year,working_day
2014-11-10,5.64931506849,0.0,0.0,65.4726027397,2.72054794521,0.0,11.0,2014.0,1.0
2014-11-11,3.94861111111,0.0125,0.0583333333333,66.5763888889,0.977777777778,1.0,11.0,2014.0,1.0
2014-11-12,7.14545454545,0.0531468531469,0.112587412587,85.7902097902,4.66503496503,2.0,11.0,2014.0,1.0
2014-11-13,7.22993197279,0.172789115646,3.39455782313,82.4829931973,5.14761904762,3.0,11.0,2014.0,1.0
2014-11-14,0.163888888889,0.0729166666667,1.36180555556,81.0555555556,0.145138888889,4.0,11.0,2014.0,1.0
2014-11-15,-1.86597222222,0.0,0.333333333333,64.9097222222,0.0,5.0,11.0,2014.0,0.0
2014-11-16,-1.42167832168,0.0,0.0,48.0839160839,5.51048951049,6.0,11.0,2014.0,0.0
2014-11-17,1.75833333333,0.433333333333,3.73680555556,78.3958333333,1.9375,0.0,11.0,2014.0,1.0
2014-11-18,9.86458333333,0.6875,10.9673611111,87.2916666667,11.9888888889,1.0,11.0,2014.0,1.0
2014-11-19,-0.265034965035,0.13006993007,2.77482517483,30.6503496503,30.6342657343,2.0,11.0,2014.0,1.0
2014-11-20,0.152777777778,0.0243055555556,0.381944444444,46.1041666667,10.6333333333,3.0,11.0,2014.0,1.0
2014-11-21,0.107638888889,0.04375,0.332638888889,54.7013888889,14.4118055556,4.0,11.0,2014.0,1.0
2014-11-22,-3.62986111111,0.0,0.0868055555556,42.2361111111,19.3020833333,5.0,11.0,2014.0,0.0
2014-11-23,3.20208333333,0.29375,2.65555555556,64.125,17.5993055556,6.0,11.0,2014.0,0.0
2014-11-24,4.65069444444,0.0118055555556,0.584722222222,64.6805555556,5.00555555556,0.0,11.0,2014.0,1.0
2014-11-25,13.7805555556,0.0243055555556,0.288888888889,69.8541666667,16.7972222222,1.0,11.0,2014.0,1.0
2014-11-26,6.55347222222,0.00625,0.0583333333333,46.1875,9.74444444444,2.0,11.0,2014.0,1.0
2014-11-27,0.56170212766,0.295035460993,3.26241134752,92.8865248227,8.49787234043,3.0,11.0,2014.0,1.0
2014-11-28,-1.61608391608,0.0,1.20629370629,63.5664335664,1.31748251748,4.0,11.0,2014.0,1.0
2014-11-29,-3.38819444444,0.0,0.0,59.5138888889,3.30069444444,5.0,11.0,2014.0,0.0
2014-11-30,-1.27638888889,0.0125,0.0979166666667,54.4166666667,6.46041666667,6.0,11.0,2014.0,0.0
2014-12-01,9.96180555556,0.0,0.0520833333333,63.5902777778,12.6840277778,0.0,12.0,2014.0,1.0
2014-12-02,-3.46428571429,0.0,0.0,46.7301587302,4.8253968254,1.0,12.0,2014.0,1.0
2014-12-03,0.0722222222222,0.298611111111,2.12916666667,68.7569444444,8.47083333333,2.0,12.0,2014.0,1.0
2014-12-04,4.73402777778,0.236111111111,3.85416666667,61.7083333333,22.7173611111,3.0,12.0,2014.0,1.0
2014-12-05,-6.94930555556,0.0,0.572916666667,42.2638888889,2.01736111111,4.0,12.0,2014.0,1.0
2014-12-06,-3.02847222222,0.227083333333,0.600694444444,66.9861111111,2.31805555556,5.0,12.0,2014.0,0.0
2014-12-07,-0.196527777778,0.335416666667,4.02013888889,84.9097222222,4.10138888889,6.0,12.0,2014.0,0.0
2014-12-08,-7.86527777778,0.0,0.659722222222,56.1736111111,0.502777777778,0.0,12.0,2014.0,1.0
2014-12-09,-5.46805555556,0.0,0.0,65.2013888889,1.24930555556,1.0,12.0,2014.0,1.0
2014-12-10,4.53356643357,0.613286713287,4.27342657343,87.958041958,20.3020979021,2.0,12.0,2014.0,1.0
2014-12-11,7.825,0.684027777778,9.29930555556,85.4236111111,12.5451388889,3.0,12.0,2014.0,1.0
2014-12-12,8.42642857143,0.179285714286,3.16142857143,92.3857142857,4.10642857143,4.0,12.0,2014.0,1.0
2014-12-13,6.21197183099,0.0,0.608450704225,84.8028169014,2.49718309859,5.0,12.0,2014.0,0.0
2014-12-14,2.12517482517,0.112587412587,1.1041958042,85.7552447552,1.90839160839,6.0,12.0,2014.0,0.0
2014-12-15,1.02569444444,0.05625,0.865972222222,94.3194444444,3.59027777778,0.0,12.0,2014.0,1.0
2014-12-16,-0.958870967742,0.0,0.0362903225806,62.8467741935,0.212903225806,1.0,12.0,2014.0,1.0
2014-12-17,-0.644444444444,0.0,0.0,66.5625,1.59027777778,2.0,12.0,2014.0,1.0
2014-12-18,4.44097222222,0.306944444444,5.06458333333,92.8402777778,11.6569444444,3.0,12.0,2014.0,1.0
2014-12-19,0.637062937063,0.0503496503497,1.70839160839,88.7062937063,2.92937062937,4.0,12.0,2014.0,1.0
2014-12-20,-0.400694444444,0.05,0.483333333333,80.5555555556,1.93263888889,5.0,12.0,2014.0,0.0
2014-12-21,-1.36041666667,0.0,0.225694444444,61.9513888889,1.30625,6.0,12.0,2014.0,0.0
2014-12-22,-2.64791666667,0.0,0.0,61.125,1.54513888889,0.0,12.0,2014.0,1.0
2014-12-23,-2.0625,0.0125,0.0770833333333,62.4166666667,1.04722222222,1.0,12.0,2014.0,1.0
2014-12-24,1.13309859155,0.0,0.0528169014085,76.0352112676,7.03732394366,2.0,12.0,2014.0,1.0
2014-12-25,11.0372413793,0.895172413793,9.12965517241,97.7793103448,12.5655172414,3.0,12.0,2014.0,1.0
2014-12-26,4.93194444444,0.025,3.29930555556,54.2013888889,23.0854166667,4.0,12.0,2014.0,1.0
2014-12-27,3.0986013986,0.0,0.0,43.5384615385,19.1111888112,5.0,12.0,2014.0,0.0
2014-12-28,1.97622377622,0.254545454545,1.93146853147,67.3986013986,5.59370629371,6.0,12.0,2014.0,0.0
2014-12-29,-0.0425196850394,0.0,1.20078740157,57.5118110236,12.6771653543,0.0,12.0,2014.0,1.0
2014-12-30,-10.1274647887,0.0,0.0,37.7183098592,10.0781690141,1.0,12.0,2014.0,1.0
2014-12-31,-12.9625,0.0194444444444,0.170138888889,43.5,17.8076388889,2.0,12.0,2014.0,1.0
2015-01-01,-13.8,0.0,0.5,39.0,24.8,3.0,1.0,2015.0,1.0
2015-01-02,-8.02013888889,0.0,1111.4,48.7083333333,14.3069444444,4.0,1.0,2015.0,1.0
2015-01-03,-6.63245614035,0.0,534.673684211,51.5614035088,2.9798245614,5.0,1.0,2015.0,0.0
2015-01-04,-7.56388888889,0.0145833333333,0.0180555555556,66.6458333333,7.09305555556,6.0,1.0,2015.0,0.0
2015-01-05,1.86458333333,0.99375,5.24444444444,75.2847222222,18.3673611111,0.0,1.0,2015.0,1.0
2015-01-06,-15.1223776224,4.6958041958,51.0741258741,36.1888111888,30.4685314685,1.0,1.0,2015.0,1.0
2015-01-07,-15.3083916084,0.0,10.472027972,42.4125874126,1.27552447552,2.0,1.0,2015.0,1.0
2015-01-08,-16.6195804196,0.0,0.0,47.048951049,8.45734265734,3.0,1.0,2015.0,1.0
2015-01-09,-8.97222222222,0.14375,0.489583333333,57.5138888889,11.0111111111,4.0,1.0,2015.0,1.0
2015-01-10,-8.05804195804,0.0,0.629370629371,56.2727272727,4.63566433566,5.0,1.0,2015.0,0.0
2015-01-11,-9.84652777778,0.0,0.0,40.2361111111,9.33541666667,6.0,1.0,2015.0,0.0
2015-01-12,-5.74236111111,0.0,0.0,63.9513888889,1.02361111111,0.0,1.0,2015.0,1.0
2015-01-13,-7.36805555556,0.0,0.0,71.5069444444,3.93888888889,1.0,1.0,2015.0,1.0
2015-01-14,-15.4222222222,0.0,0.0,49.0277777778,0.493055555556,2.0,1.0,2015.0,1.0
2015-01-15,-8.43263888889,0.0,0.0,60.1458333333,0.326388888889,3.0,1.0,2015.0,1.0
2015-01-16,-2.61527777778,0.161805555556,0.959722222222,69.9166666667,5.94861111111,4.0,1.0,2015.0,1.0
2015-01-17,-15.8626373626,0.215384615385,2.92747252747,39.8131868132,15.6065934066,5.0,1.0,2015.0,0.0
2015-01-18,-10.13125,0.0,0.625,48.2986111111,4.34513888889,6.0,1.0,2015.0,0.0
2015-01-19,4.48333333333,0.148611111111,0.285416666667,67.2152777778,13.5027777778,0.0,1.0,2015.0,1.0
2015-01-20,0.661111111111,0.0965277777778,1.38680555556,64.125,20.44375,1.0,1.0,2015.0,1.0
2015-01-21,-9.55555555556,0.0,0.260416666667,40.5972222222,17.7375,2.0,1.0,2015.0,1.0
2015-01-22,-8.73888888889,0.0,0.0,58.1388888889,3.12152777778,3.0,1.0,2015.0,1.0
2015-01-23,-5.64722222222,0.0,0.0,52.0486111111,7.93125,4.0,1.0,2015.0,1.0
2015-01-24,-1.79375,0.0548611111111,0.136111111111,55.1805555556,5.50694444444,5.0,1.0,2015.0,0.0
2015-01-25,0.974149659864,0.22380952381,1.27482993197,77.306122449,24.225170068,6.0,1.0,2015.0,0.0
2015-01-26,-10.9213793103,0.0,0.051724137931,37.8344827586,19.3551724138,0.0,1.0,2015.0,1.0
2015-01-27,-9.29652777778,0.0,0.0,61.9097222222,17.1361111111,1.0,1.0,2015.0,1.0
2015-01-28,-2.79652777778,0.0354166666667,0.280555555556,75.1111111111,5.31805555556,2.0,1.0,2015.0,1.0
2015-01-29,-7.04794520548,0.0,0.171232876712,64.3561643836,2.34383561644,3.0,1.0,2015.0,1.0
2015-01-30,-9.63611111111,0.0,0.0,62.9305555556,0.849305555556,4.0,1.0,2015.0,1.0
2015-01-31,-2.23916083916,0.140559440559,1.11958041958,84.020979021,9.65664335664,5.0,1.0,2015.0,0.0
2015-02-01,-7.41724137931,0.0,0.568965517241,70.7931034483,16.9662068966,6.0,2.0,2015.0,0.0
2015-02-02,-17.4277777778,0.0,0.0,42.3958333333,13.6479166667,0.0,2.0,2015.0,1.0
2015-02-03,-11.6048275862,0.0,0.0,60.524137931,19.3448275862,1.0,2.0,2015.0,1.0
2015-02-04,-12.3393103448,0.0,0.0,42.1862068966,5.84827586207,2.0,2.0,2015.0,1.0
2015-02-05,-2.13945578231,0.0285714285714,0.291836734694,81.7482993197,5.45306122449,3.0,2.0,2015.0,1.0
2015-02-06,-11.3073333333,0.0,0.173333333333,70.7533333333,5.07266666667,4.0,2.0,2015.0,1.0
2015-02-07,-14.972027972,0.0,0.0,50.7482517483,4.38041958042,5.0,2.0,2015.0,0.0
2015-02-08,-18.1222222222,0.0,0.0,45.9861111111,1.30902777778,6.0,2.0,2015.0,0.0
2015-02-09,-16.2756944444,0.0,0.0,44.3402777778,2.96527777778,0.0,2.0,2015.0,1.0
2015-02-10,-12.7258741259,0.0,0.0,51.8251748252,2.84335664336,1.0,2.0,2015.0,1.0
2015-02-11,-13.5248275862,0.0,0.0,52.5310344828,4.04275862069,2.0,2.0,2015.0,1.0
2015-02-12,-8.0472972973,0.0141891891892,0.127702702703,49.7702702703,4.51081081081,3.0,2.0,2015.0,1.0
2015-02-13,-9.85067567568,0.0,0.0587837837838,58.7432432432,4.47297297297,4.0,2.0,2015.0,1.0
2015-02-14,-15.3404109589,0.0,0.0,35.7191780822,9.23493150685,5.0,2.0,2015.0,0.0
2015-02-15,-9.10416666667,0.104861111111,0.657638888889,66.2152777778,9.16736111111,6.0,2.0,2015.0,0.0
2015-02-16,-11.2006896552,0.0,0.48275862069,70.4620689655,0.0144827586207,0.0,2.0,2015.0,1.0
2015-02-17,-12.2648275862,0.0,0.0,41.8896551724,0.0,1.0,2.0,2015.0,1.0
2015-02-18,-13.5245033113,0.0,0.0,50.3377483444,0.0,2.0,2.0,2015.0,1.0
2015-02-19,-4.4075862069,0.0,0.0,59.6344827586,6.18,3.0,2.0,2015.0,1.0
2015-02-20,-3.51793103448,0.0,0.0,57.3655172414,22.8627586207,4.0,2.0,2015.0,1.0
2015-02-21,-10.0469230769,0.0,0.0,35.0846153846,21.5269230769,5.0,2.0,2015.0,0.0
2015-02-22,-1.84929577465,0.0697183098592,0.566901408451,76.4788732394,4.33802816901,6.0,2.0,2015.0,0.0
2015-02-23,-3.72083333333,0.0,0.3125,68.5069444444,3.72291666667,0.0,2.0,2015.0,1.0
2015-02-24,-18.1319444444,0.0,0.0,39.2569444444,18.6444444444,1.0,2.0,2015.0,1.0
2015-02-25,-9.08194444444,0.0125,0.04375,61.7430555556,7.01041666667,2.0,2.0,2015.0,1.0
2015-02-26,-8.57916666667,0.0,0.0520833333333,52.0902777778,16.9270833333,3.0,2.0,2015.0,1.0
2015-02-27,-12.2173611111,0.0,0.0,42.1041666667,5.55,4.0,2.0,2015.0,1.0
2015-02-28,-15.7298611111,0.0,0.0,41.7083333333,2.59583333333,5.0,2.0,2015.0,0.0
2015-03-01,-11.8673611111,0.0,0.0,41.9305555556,1.59861111111,6.0,3.0,2015.0,0.0
2015-03-02,-4.38620689655,0.0324137931034,0.252413793103,65.3724137931,1.12551724138,0.0,3.0,2015.0,1.0
2015-03-03,-9.79416058394,0.0,0.182481751825,44.0875912409,13.196350365,1.0,3.0,2015.0,1.0
2015-03-04,-7.04027777778,0.100694444444,0.741666666667,56.5,6.38958333333,2.0,3.0,2015.0,1.0
2015-03-05,-3.69435483871,0.0,0.0927419354839,35.814516129,10.4427419355,3.0,3.0,2015.0,1.0
2015-03-06,-12.5226666667,0.0,0.0,33.7333333333,4.79266666667,4.0,3.0,2015.0,1.0
2015-03-07,-10.7786206897,0.0,0.0,44.7034482759,7.37310344828,5.0,3.0,2015.0,0.0
2015-03-08,-6.49513888889,0.0,0.0,42.8819444444,2.86388888889,6.0,3.0,2015.0,0.0
2015-03-09,-5.02721088435,0.0,0.0,44.0680272109,1.68911564626,0.0,3.0,2015.0,1.0
2015-03-10,-4.76805555556,0.0215277777778,0.144444444444,53.8611111111,2.99375,1.0,3.0,2015.0,1.0
2015-03-11,1.09452054795,0.0123287671233,0.110273972603,56.698630137,9.00684931507,2.0,3.0,2015.0,1.0
2015-03-12,-4.06081081081,0.0,0.0385135135135,41.7364864865,5.06891891892,3.0,3.0,2015.0,1.0
2015-03-13,-10.0569444444,0.0,0.0,45.6736111111,10.6013888889,4.0,3.0,2015.0,1.0
2015-03-14,-8.71931034483,0.0,0.0,29.8965517241,3.96965517241,5.0,3.0,2015.0,0.0
2015-03-15,-6.67857142857,0.112698412698,0.788888888889,57.2777777778,16.8634920635,6.0,3.0,2015.0,0.0
2015-03-16,-5.80469798658,0.0,0.644295302013,68.6912751678,17.9516778523,0.0,3.0,2015.0,1.0
2015-03-17,-5.0475862069,0.0,0.0,48.4344827586,5.26275862069,1.0,3.0,2015.0,1.0
2015-03-18,-3.56062992126,0.0,0.0,65.7165354331,8.19448818898,2.0,3.0,2015.0,1.0
2015-03-19,-4.86597222222,0.0,0.0,70.2847222222,14.3819444444,3.0,3.0,2015.0,1.0
2015-03-20,-5.04407894737,0.0,0.0,44.3157894737,10.7855263158,4.0,3.0,2015.0,1.0
2015-03-21,-4.64353741497,0.0,0.122448979592,46.7823129252,3.44829931973,5.0,3.0,2015.0,0.0
2015-03-22,-1.88993288591,0.26644295302,4.99261744966,82.2348993289,5.4355704698,6.0,3.0,2015.0,0.0
2015-03-23,-10.3868055556,0.126388888889,1.10138888889,41.25,28.9118055556,0.0,3.0,2015.0,1.0
2015-03-24,-3.88344827586,0.0462068965517,0.42,46.3586206897,4.33793103448,1.0,3.0,2015.0,1.0
2015-03-25,-6.28958333333,0.0,0.171527777778,51.5833333333,3.81944444444,2.0,3.0,2015.0,1.0
2015-03-26,-0.709027777778,0.0,0.0,57.2222222222,5.49791666667,3.0,3.0,2015.0,1.0
2015-03-27,3.23263888889,0.170138888889,1.23541666667,71.8402777778,0.817361111111,4.0,3.0,2015.0,1.0
2015-03-28,-0.596527777778,0.0,0.2375,53.4861111111,6.26944444444,5.0,3.0,2015.0,0.0
2015-03-29,-2.36458333333,0.05,0.379166666667,45.4166666667,7.53680555556,6.0,3.0,2015.0,0.0
2015-03-30,-2.75347222222,0.0,0.171527777778,35.5625,3.76736111111,0.0,3.0,2015.0,1.0
2015-03-31,0.364583333333,0.146527777778,1.07361111111,60.6736111111,4.08958333333,1.0,3.0,2015.0,1.0
2015-04-01,0.246527777778,0.0125,0.629166666667,49.0,5.23888888889,2.0,4.0,2015.0,1.0
2015-04-02,-4.44583333333,0.0,0.0395833333333,29.375,12.3680555556,3.0,4.0,2015.0,1.0
2015-04-03,1.21388888889,0.0631944444444,0.702083333333,58.5486111111,3.66805555556,4.0,4.0,2015.0,1.0
2015-04-04,1.53611111111,0.445833333333,3.75,81.2291666667,7.73888888889,5.0,4.0,2015.0,0.0
2015-04-05,-3.19444444444,0.0,1.43819444444,44.4513888889,20.7118055556,6.0,4.0,2015.0,0.0
2015-04-06,-5.14523809524,0.0,0.0,30.8968253968,8.1626984127,0.0,4.0,2015.0,1.0
2015-04-07,-0.206944444444,0.0,0.0,40.8333333333,2.96805555556,1.0,4.0,2015.0,1.0
2015-04-08,-1.42361111111,0.0,0.0,41.9513888889,3.03194444444,2.0,4.0,2015.0,1.0
2015-04-09,-1.78541666667,0.0,0.0,31.1875,3.46180555556,3.0,4.0,2015.0,1.0
2015-04-10,-2.80069444444,0.191666666667,0.925,54.3333333333,7.25972222222,4.0,4.0,2015.0,1.0
2015-04-11,5.55833333333,0.279861111111,5.76041666667,73.0486111111,11.0395833333,5.0,4.0,2015.0,0.0
2015-04-12,3.74166666667,0.0,0.83125,39.4027777778,11.1986111111,6.0,4.0,2015.0,0.0
2015-04-13,6.12430555556,0.0,0.0,37.7013888889,2.90208333333,0.0,4.0,2015.0,1.0
2015-04-14,6.4875862069,0.0344827586207,0.29724137931,50.4482758621,8.72620689655,1.0,4.0,2015.0,1.0
2015-04-15,4.98263888889,0.0,0.131944444444,31.9027777778,7.46180555556,2.0,4.0,2015.0,1.0
2015-04-16,-0.3875,0.0,0.0,36.6527777778,3.83333333333,3.0,4.0,2015.0,1.0
2015-04-17,3.11608391608,0.0,0.0,36.3146853147,5.21118881119,4.0,4.0,2015.0,1.0
2015-04-18,4.05704225352,0.0,0.0,45.3732394366,5.42464788732,5.0,4.0,2015.0,0.0
2015-04-19,0.629285714286,0.0,0.0,40.9142857143,4.44357142857,6.0,4.0,2015.0,0.0
2015-04-20,2.8744,0.0,0.0,31.752,4.9184,0.0,4.0,2015.0,1.0
2015-04-21,3.29455782313,0.369387755102,0.934013605442,50.306122449,11.2632653061,1.0,4.0,2015.0,1.0
2015-04-22,3.1,1.62727272727,20.8447552448,89.8391608392,9.28321678322,2.0,4.0,2015.0,1.0
2015-04-23,2.5020979021,0.0342657342657,4.63916083916,70.6433566434,6.75034965035,3.0,4.0,2015.0,1.0
2015-04-24,4.06056338028,0.394366197183,3.22605633803,66.1408450704,5.25422535211,4.0,4.0,2015.0,1.0
2015-04-25,3.70704225352,0.0,0.401408450704,56.2183098592,4.04366197183,5.0,4.0,2015.0,0.0
2015-04-26,0.167375886525,0.0127659574468,0.0914893617021,67.4822695035,1.88936170213,6.0,4.0,2015.0,0.0
2015-04-27,1.6986013986,0.255944055944,3.90839160839,80.9440559441,7.24755244755,0.0,4.0,2015.0,1.0
2015-04-28,2.05804195804,0.347552447552,3.86573426573,68.1678321678,5.55944055944,1.0,4.0,2015.0,1.0
2015-04-29,1.93566433566,0.0321678321678,1.19440559441,72.0979020979,3.43566433566,2.0,4.0,2015.0,1.0
2015-04-30,3.22361111111,0.0145833333333,0.167361111111,71.7708333333,6.52638888889,3.0,4.0,2015.0,1.0
2015-05-01,3.6625,0.0,0.0,51.4044117647,3.78823529412,4.0,5.0,2015.0,1.0
2015-05-02,4.96805555556,0.0,0.0,45.6875,3.19305555556,5.0,5.0,2015.0,0.0
2015-05-03,6.12164179104,0.0,0.0,45.3805970149,4.7171641791,6.0,5.0,2015.0,0.0
2015-05-04,9.86323529412,0.0,0.0,38.1764705882,2.16102941176,0.0,5.0,2015.0,1.0
2015-05-05,19.7,0.0,0.0,13.0,3.5,1.0,5.0,2015.0,1.0
2015-05-06,19.7,0.0,0.0,13.0,3.5,2.0,5.0,2015.0,1.0
2015-05-07,9.27794117647,0.0,0.0,20.4264705882,10.5661764706,3.0,5.0,2015.0,1.0
2015-05-08,4.89225352113,0.0,0.0,25.5633802817,3.72605633803,4.0,5.0,2015.0,1.0
2015-05-09,3.94166666667,0.0,0.0,35.6180555556,4.55972222222,5.0,5.0,2015.0,0.0
2015-05-10,10.4216783217,0.166433566434,1.63426573427,73.2447552448,4.07482517483,6.0,5.0,2015.0,0.0
2015-05-11,9.67534246575,0.0972602739726,2.07602739726,50.5273972603,4.52876712329,0.0,5.0,2015.0,1.0
2015-05-12,7.17847222222,0.611111111111,4.30625,67.4027777778,4.10069444444,1.0,5.0,2015.0,1.0
2015-05-13,8.46180555556,0.0569444444444,2.36736111111,72.6597222222,7.61180555556,2.0,5.0,2015.0,1.0
2015-05-14,6.48028169014,0.0,0.0633802816901,45.1408450704,6.4014084507,3.0,5.0,2015.0,1.0
2015-05-15,11.1361702128,0.0,0.0,34.0212765957,5.2170212766,4.0,5.0,2015.0,1.0
2015-05-16,15.3576388889,0.0,0.0,28.3541666667,3.875,5.0,5.0,2015.0,0.0
2015-05-17,13.3195804196,0.0,0.0,22.2867132867,4.33076923077,6.0,5.0,2015.0,0.0
2015-05-18,12.2176056338,0.0,0.0,23.2253521127,5.13169014085,0.0,5.0,2015.0,1.0
2015-05-19,10.911971831,0.108450704225,0.171126760563,33.5633802817,5.78661971831,1.0,5.0,2015.0,1.0
2015-05-20,11.3433566434,0.051048951049,0.557342657343,72.951048951,7.28461538462,2.0,5.0,2015.0,1.0
2015-05-21,11.2198412698,0.0,0.047619047619,32.3492063492,17.9150793651,3.0,5.0,2015.0,1.0
2015-05-22,8.16338028169,0.102816901408,0.477464788732,50.323943662,3.82323943662,4.0,5.0,2015.0,1.0
2015-05-23,7.67746478873,0.0380281690141,0.437323943662,52.6197183099,15.3795774648,5.0,5.0,2015.0,0.0
2015-05-24,10.9951388889,0.0,0.0,28.5694444444,19.7868055556,6.0,5.0,2015.0,0.0
2015-05-25,16.4390410959,0.0,0.0,28.3630136986,10.052739726,0.0,5.0,2015.0,1.0
2015-05-26,15.3764285714,0.433571428571,4.04071428571,50.6,9.56285714286,1.0,5.0,2015.0,1.0
2015-05-27,19.2805555556,0.0,1.34583333333,50.2222222222,6.77569444444,2.0,5.0,2015.0,1.0
2015-05-28,18.4256944444,0.0,0.0,56.5138888889,14.8854166667,3.0,5.0,2015.0,1.0
2015-05-29,17.079020979,0.0,0.0,51.6503496503,6.61328671329,4.0,5.0,2015.0,1.0
2015-05-30,16.9237410072,0.0,0.0,41.8201438849,10.0884892086,5.0,5.0,2015.0,0.0
2015-05-31,13.927972028,0.15034965035,0.98041958042,63.1398601399,8.76713286713,6.0,5.0,2015.0,0.0
2015-06-01,9.28095238095,0.0265306122449,0.521088435374,60.4285714286,3.0387755102,0.0,6.0,2015.0,1.0
2015-06-02,6.30769230769,0.0664335664336,0.314685314685,51.0559440559,4.14405594406,1.0,6.0,2015.0,1.0
2015-06-03,7.26180555556,0.206944444444,2.88055555556,77.5902777778,8.64513888889,2.0,6.0,2015.0,1.0
2015-06-04,11.38515625,0.0,0.36953125,44.84375,6.09296875,3.0,6.0,2015.0,1.0
2015-06-05,13.1173611111,0.0,0.0,42.2013888889,3.59236111111,4.0,6.0,2015.0,1.0
2015-06-06,9.90277777778,0.269444444444,2.59305555556,68.2222222222,3.07152777778,5.0,6.0,2015.0,0.0
2015-06-07,10.4861111111,0.0,0.95,45.3958333333,3.64930555556,6.0,6.0,2015.0,0.0
2015-06-08,11.5631944444,0.0,0.0,40.6180555556,3.77847222222,0.0,6.0,2015.0,1.0
2015-06-09,16.3430555556,0.0,0.0,41.0208333333,11.2201388889,1.0,6.0,2015.0,1.0
2015-06-10,17.6673611111,0.0,0.0,52.3402777778,9.04166666667,2.0,6.0,2015.0,1.0
2015-06-11,18.1743055556,0.0,0.0,52.3402777778,5.47916666667,3.0,6.0,2015.0,1.0
2015-06-12,17.2993055556,0.0,0.0,51.5625,10.65625,4.0,6.0,2015.0,1.0
2015-06-13,16.7375,0.561111111111,6.26458333333,58.8402777778,4.24930555556,5.0,6.0,2015.0,0.0
2015-06-14,11.9479166667,0.0,1.78125,54.1666666667,4.57569444444,6.0,6.0,2015.0,0.0
2015-06-15,11.7833333333,0.0,0.0,41.8333333333,3.64791666667,0.0,6.0,2015.0,1.0
2015-06-16,12.806,0.0846666666667,0.104666666667,43.3266666667,5.48733333333,1.0,6.0,2015.0,1.0
2015-06-17,16.1531468531,0.25034965035,3.03076923077,54.958041958,7.08111888112,2.0,6.0,2015.0,1.0
2015-06-18,15.4048611111,0.0,0.375,40.8819444444,4.69236111111,3.0,6.0,2015.0,1.0
2015-06-19,12.0215277778,0.313194444444,2.79791666667,59.1180555556,5.10625,4.0,6.0,2015.0,1.0
2015-06-20,12.8659722222,0.0125,1.31458333333,64.8194444444,4.87986111111,5.0,6.0,2015.0,0.0
2015-06-21,12.4524475524,0.146853146853,0.469230769231,53.8531468531,1.43146853147,6.0,6.0,2015.0,0.0
2015-06-22,12.1451388889,2.81875,32.0270833333,93.2708333333,8.73333333333,0.0,6.0,2015.0,1.0
2015-06-23,13.7375,0.0229166666667,7.82708333333,65.0763888889,4.29861111111,1.0,6.0,2015.0,1.0
2015-06-24,15.1847222222,0.368055555556,5.84305555556,67.4583333333,8.07083333333,2.0,6.0,2015.0,1.0
2015-06-25,14.4666666667,0.0,1.06875,53.1041666667,7.0125,3.0,6.0,2015.0,1.0
2015-06-26,14.7589041096,0.0,0.0,42.9520547945,3.62671232877,4.0,6.0,2015.0,1.0
2015-06-27,11.1354166667,0.0,0.0,47.9375,5.7125,5.0,6.0,2015.0,0.0
2015-06-28,13.2216783217,0.00629370629371,0.00629370629371,53.993006993,2.9013986014,6.0,6.0,2015.0,0.0
2015-06-29,13.9377622378,0.318181818182,3.15944055944,77.1958041958,10.006993007,0.0,6.0,2015.0,1.0
2015-06-30,17.2604166667,0.0,0.501388888889,51.0416666667,10.5444444444,1.0,6.0,2015.0,1.0
2015-07-01,18.9541666667,0.0,0.0,47.8472222222,2.80486111111,2.0,7.0,2015.0,1.0
2015-07-02,20.7426573427,0.0,0.0,49.020979021,9.29020979021,3.0,7.0,2015.0,1.0
2015-07-03,18.0772357724,0.0,0.0,39.3983739837,6.8325203252,4.0,7.0,2015.0,1.0
2015-07-04,19.085,0.0,0.0,34.9214285714,6.605,5.0,7.0,2015.0,0.0
2015-07-05,18.6805555556,0.0125,0.208333333333,45.1597222222,1.71805555556,6.0,7.0,2015.0,0.0
2015-07-06,18.764028777,0.0,0.0410071942446,51.4820143885,5.24820143885,0.0,7.0,2015.0,1.0
2015-07-07,19.8338129496,0.0107913669065,0.164028776978,53.6258992806,3.46618705036,1.0,7.0,2015.0,1.0
2015-07-08,20.5578571429,0.0,0.0385714285714,52.2357142857,9.25142857143,2.0,7.0,2015.0,1.0
2015-07-09,18.1259541985,0.0,0.0,45.3053435115,5.00534351145,3.0,7.0,2015.0,1.0
2015-07-10,19.1921428571,0.0,0.0,41.8857142857,3.83714285714,4.0,7.0,2015.0,1.0
2015-07-11,17.379020979,0.0,0.0,50.5314685315,4.41818181818,5.0,7.0,2015.0,0.0
2015-07-12,19.4540145985,0.0131386861314,0.122627737226,52.3868613139,4.27299270073,6.0,7.0,2015.0,0.0
2015-07-13,20.9,0.321678321678,6.3965034965,54.7202797203,2.77272727273,0.0,7.0,2015.0,1.0
2015-07-14,20.6780141844,0.0,1.02411347518,40.609929078,4.08368794326,1.0,7.0,2015.0,1.0
2015-07-15,21.7503546099,0.215602836879,0.272340425532,53.8723404255,3.66879432624,2.0,7.0,2015.0,1.0
2015-07-16,18.5567375887,0.136879432624,1.56524822695,54.2836879433,4.40992907801,3.0,7.0,2015.0,1.0
2015-07-17,15.834965035,0.0,0.132867132867,44.1118881119,4.83426573427,4.0,7.0,2015.0,1.0
